region,census_code,총인구,총종사자수
하남(위례),31180530030401,493.0,44.0
하남(위례),31180530030402,576.0,30.0
하남(위례),31180530030403,521.0,17.0
하남(위례),31180530030404,408.0,20.0
하남(위례),31180530030405,518.0,20.0
하남(위례),31180530030406,493.0,18.0
하남(위례),31180530030407,534.0,17.0
하남(위례),31180530030408,406.0,13.0
하남(위례),31180530030501,604.0,8.0
하남(위례),31180530030502,614.0,18.0
하남(위례),31180530030503,585.0,10.0
하남(위례),31180530030504,599.0,26.0
하남(위례),31180530030505,479.0,133.0
하남(위례),31180530030506,606.0,6.0
하남(위례),31180530030507,617.0,10.0
하남(위례),31180530030508,359.0,14.0
하남(위례),31180530040001,84.0,317.0
하남(위례),31180530050001,0.0,107.0
하남(위례),31180530050002,418.0,87.0
하남(위례),31180530050004,327.0,114.0
하남(위례),31180530050005,0.0,183.0
하남(위례),31180530050101,590.0,6.0
하남(위례),31180530050102,590.0,7.0
하남(위례),31180530050103,477.0,12.0
하남(위례),31180530050104,601.0,12.0
하남(위례),31180530050105,412.0,143.0
하남(위례),31180530050106,443.0,11.0
하남(위례),31180530050107,559.0,35.0
하남(위례),31180530050108,441.0,7.0
하남(위례),31180530050109,460.0,12.0
하남(위례),31180530050201,444.0,119.0
하남(위례),31180530050301,583.0,31.0
하남(위례),31180530050302,416.0,34.0
하남(위례),31180530050303,418.0,5.0
하남(위례),31180530050304,425.0,50.0
하남(위례),31180530050305,400.0,3.0
하남(위례),31180530050306,412.0,5.0
하남(위례),31180530050307,596.0,13.0
하남(위례),31180530050308,419.0,21.0
하남(위례),31180530050309,431.0,4.0
하남(위례),31180530050401,458.0,9.0
하남(위례),31180530050402,429.0,102.0
하남(위례),31180530050403,424.0,33.0
하남(위례),31180530050501,573.0,14.0
하남(위례),31180530050502,561.0,7.0
하남(위례),31180530050503,641.0,116.0
하남(위례),31180530060001,109.0,1465.0
하남(위례),31180530070001,527.0,160.0
하남(위례),31180530070101,547.0,18.0
하남(위례),31180540010001,512.0,173.0
하남(위례),31180540010002,529.0,94.0
하남(위례),31180540010003,524.0,366.0
하남(위례),31180540010004,602.0,131.0
하남(위례),31180540010005,407.0,17.0
하남(위례),31180540010006,414.0,330.0
하남(위례),31180540010007,557.0,31.0
하남(위례),31180540010008,564.0,31.0
하남(위례),31180540010009,505.0,122.0
하남(위례),31180540010101,368.0,18.0
하남(위례),31180540010102,336.0,27.0
하남(위례),31180540010201,404.0,22.0
하남(위례),31180540010202,467.0,8.0
하남(위례),31180540010301,755.0,37.0
하남(위례),31180540010501,409.0,3.0
하남(위례),31180540010502,612.0,23.0
하남(위례),31180540010503,471.0,21.0
하남(위례),31180540010504,409.0,9.0
하남(위례),31180540010601,523.0,22.0
하남(위례),31180540010602,386.0,9.0
하남(위례),31180540010603,488.0,17.0
하남(위례),31180540010604,605.0,83.0
하남(위례),31180540010701,715.0,39.0
하남(위례),31180540010702,391.0,28.0
하남(위례),31180540010703,316.0,10.0
하남(위례),31180540010801,624.0,31.0
하남(위례),31180540010802,424.0,49.0
하남(위례),31180540010803,443.0,33.0
하남(위례),31180550010001,576.0,27.0
하남(위례),31180550010002,448.0,102.0
하남(위례),31180550010003,521.0,182.0
하남(위례),31180550010004,485.0,12.0
하남(위례),31180550010005,474.0,249.0
하남(위례),31180550010006,474.0,21.0
하남(위례),31180550010007,493.0,159.0
하남(위례),31180550010008,542.0,33.0
하남(위례),31180550010009,561.0,42.0
하남(위례),31180550010010,602.0,97.0
하남(위례),31180550010011,568.0,198.0
하남(위례),31180550010012,414.0,171.0
하남(위례),31180550010013,598.0,183.0
하남(위례),31180550010014,427.0,127.0
하남(위례),31180550010015,499.0,35.0
하남(위례),31180550010016,467.0,127.0
하남(위례),31180550010017,460.0,231.0
하남(위례),31180550010018,488.0,93.0
하남(위례),31180550010101,559.0,22.0
하남(위례),31180550010102,399.0,26.0
하남(위례),31180550010301,355.0,93.0
하남(위례),31180550010501,571.0,26.0
하남(위례),31180550010502,305.0,11.0
하남(위례),31180550010601,594.0,43.0
하남(위례),31180550010602,508.0,9.0
하남(위례),31180550010603,472.0,29.0
하남(위례),31180550010604,422.0,8.0
하남(위례),31180550010605,388.0,33.0
하남(위례),31180550010801,413.0,11.0
하남(위례),31180550010802,404.0,27.0
하남(위례),31180550010803,457.0,4.0
하남(위례),31180550010804,444.0,28.0
하남(위례),31180550010901,355.0,13.0
하남(위례),31180550010902,689.0,21.0
하남(위례),31180550011001,664.0,40.0
하남(위례),31180560010001,381.0,619.0
하남(위례),31180560010002,371.0,197.0
하남(위례),31180560010003,349.0,10.0
하남(위례),31180560010004,470.0,91.0
하남(위례),31180560010005,477.0,13.0
하남(위례),31180560010006,347.0,5263.0
하남(위례),31180560010007,1124.0,1798.0
하남(위례),31180560010008,425.0,18.0
하남(위례),31180560010101,485.0,17.0
하남(위례),31180560010102,571.0,22.0
하남(위례),31180560010201,568.0,12.0
하남(위례),31180560010202,418.0,29.0
하남(위례),31180560010203,469.0,13.0
하남(위례),31180560010401,616.0,27.0
하남(위례),31180560010501,457.0,20.0
하남(위례),31180560020001,406.0,60.0
하남(위례),31180560020002,381.0,208.0
하남(위례),31180560020003,490.0,72.0
하남(위례),31180560020004,431.0,7.0
하남(위례),31180560020005,343.0,315.0
하남(위례),31180560020006,337.0,52.0
하남(위례),31180560020007,38.0,11.0
하남(위례),31180560020008,319.0,526.0
하남(위례),31180560020101,461.0,8.0
하남(위례),31180560020102,562.0,23.0
하남(위례),31180560030001,392.0,118.0
하남(위례),31180560030002,541.0,882.0
하남(위례),31180560030003,411.0,341.0
하남(위례),31180560030004,400.0,189.0
하남(위례),31180560030005,361.0,77.0
하남(위례),31180560030006,433.0,4290.0
하남(위례),31180560030101,499.0,0.0
하남(위례),31180560030102,558.0,0.0
하남(위례),31180560030103,371.0,0.0
하남(위례),31180560030104,513.0,0.0
하남(위례),31180560030105,582.0,0.0
하남(위례),31180560030106,388.0,0.0
하남(위례),31180560030301,575.0,11.0
하남(위례),31180560030302,547.0,34.0
하남(위례),31180560030303,427.0,6.0
하남(위례),31180560030401,591.0,29.0
하남(위례),31180560030402,568.0,7.0
하남(위례),31180560030501,431.0,42.0
하남(위례),31180560030502,436.0,19.0
하남(위례),31180560030503,567.0,18.0
하남(위례),31180560030504,582.0,18.0
하남(위례),31180560030601,555.0,13.0
하남(위례),31180560030602,595.0,20.0
하남(위례),31180560030603,502.0,15.0
하남(위례),31180560030701,504.0,12.0
하남(위례),31180560030702,485.0,39.0
하남(위례),31180560030703,431.0,14.0
하남(위례),31180560030704,399.0,18.0
하남(위례),31180560030801,521.0,17.0
하남(위례),31180560030802,452.0,14.0
하남(위례),31180560030803,399.0,12.0
하남(위례),31180560030804,460.0,32.0
하남(위례),31180590010001,321.0,1011.0
하남(위례),31180590020001,502.0,2696.0
하남(위례),31180590020002,424.0,1822.0
하남(위례),31180600010001,493.0,1064.0
하남(위례),31180600010002,541.0,1006.0
하남(위례),31180600010003,602.0,875.0
하남(위례),31180600010004,400.0,1561.0
하남(위례),31180600010005,570.0,975.0
하남(위례),31180600010006,490.0,2416.0
하남(위례),31180611010001,461.0,150.0
하남(위례),31180611010002,306.0,2852.0
하남(위례),31180611010003,0.0,120.0
하남(위례),31180611010101,593.0,18.0
하남(위례),31180611010102,648.0,18.0
하남(위례),31180611010103,660.0,40.0
하남(위례),31180611010104,604.0,28.0
하남(위례),31180611010201,505.0,58.0
하남(위례),31180611010202,572.0,7.0
하남(위례),31180611010203,612.0,21.0
하남(위례),31180611010204,573.0,13.0
하남(위례),31180611010301,457.0,29.0
하남(위례),31180611010302,436.0,31.0
하남(위례),31180611010303,421.0,11.0
하남(위례),31180611010304,432.0,12.0
하남(위례),31180611010305,457.0,9.0
하남(위례),31180611010401,373.0,37.0
하남(위례),31180611010402,360.0,7.0
하남(위례),31180611010403,412.0,4.0
하남(위례),31180611010404,438.0,10.0
하남(위례),31180611010405,435.0,13.0
하남(위례),31180611010501,651.0,31.0
하남(위례),31180611010502,383.0,15.0
하남(위례),31180611010503,605.0,17.0
하남(위례),31180611020001,621.0,4772.0
하남(위례),31180611020101,457.0,43.0
하남(위례),31180611020102,448.0,15.0
하남(위례),31180611020201,611.0,12.0
하남(위례),31180611020202,592.0,26.0
하남(위례),31180611020301,451.0,34.0
하남(위례),31180611020302,572.0,14.0
하남(위례),31180611030001,226.0,2486.0
하남(위례),31180611030002,103.0,7074.0
하남(위례),31180611030003,0.0,104.0
하남(위례),31180611030004,1865.0,631.0
하남(위례),31180611030101,374.0,22.0
하남(위례),31180611030102,665.0,33.0
하남(위례),31180611030103,345.0,10.0
하남(위례),31180611030104,363.0,18.0
하남(위례),31180611030105,602.0,16.0
하남(위례),31180611030201,561.0,37.0
하남(위례),31180611030202,568.0,45.0
하남(위례),31180611030203,603.0,6.0
하남(위례),31180611030204,588.0,17.0
하남(위례),31180611030301,354.0,3.0
하남(위례),31180611030302,367.0,7.0
하남(위례),31180611030303,366.0,3.0
하남(위례),31180611030304,496.0,19.0
하남(위례),31180611030305,391.0,10.0
하남(위례),31180611030306,534.0,19.0
하남(위례),31180611030307,644.0,50.0
하남(위례),31180611030308,352.0,4.0
하남(위례),31180611030309,341.0,7.0
하남(위례),31180611030401,641.0,21.0
하남(위례),31180611030402,614.0,12.0
하남(위례),31180611030403,662.0,41.0
하남(위례),31180611030501,571.0,31.0
하남(위례),31180611030502,370.0,22.0
하남(위례),31180611030503,565.0,34.0
하남(위례),31180620010001,335.0,463.0
하남(위례),31180620010002,2653.0,1066.0
하남(위례),31180620010003,348.0,344.0
하남(위례),31180620010004,758.0,88.0
하남(위례),31180620010005,376.0,596.0
하남(위례),31180620010006,1237.0,648.0
하남(위례),31180620010007,334.0,76.0
하남(위례),31180620010008,414.0,89.0
하남(위례),31180620010009,996.0,149.0
하남(위례),31180620010101,358.0,8.0
하남(위례),31180620010102,408.0,9.0
하남(위례),31180620010103,579.0,14.0
하남(위례),31180620010104,372.0,7.0
하남(위례),31180620010105,634.0,70.0
하남(위례),31180620010106,406.0,11.0
하남(위례),31180620010107,440.0,9.0
하남(위례),31180620010108,640.0,21.0
하남(위례),31180620010201,381.0,4.0
하남(위례),31180620010202,351.0,7.0
하남(위례),31180620010203,385.0,3.0
하남(위례),31180620010204,382.0,7.0
하남(위례),31180620010205,362.0,11.0
하남(위례),31180620010206,364.0,24.0
하남(위례),31180620010207,366.0,37.0
하남(위례),31180620010208,363.0,342.0
하남(위례),31180620010301,371.0,5.0
하남(위례),31180620010302,623.0,358.0
하남(위례),31180620010303,638.0,18.0
하남(위례),31180620010304,336.0,14.0
하남(위례),31180620010305,598.0,15.0
하남(위례),31180620010401,659.0,15.0
하남(위례),31180620010402,465.0,229.0
하남(위례),31180620010403,707.0,70.0
하남(위례),31180620010404,356.0,35.0
하남(위례),31180620010501,436.0,25.0
하남(위례),31180620010502,384.0,12.0
하남(위례),31180620010503,525.0,16.0
하남(위례),31180620010504,524.0,7.0
하남(위례),31180620010505,436.0,22.0
하남(위례),31180620010506,609.0,23.0
하남(위례),31180620010507,419.0,16.0
하남(위례),31180620010508,619.0,11.0
하남(위례),31180620010509,443.0,11.0
하남(위례),31180620010601,351.0,5.0
하남(위례),31180620010602,666.0,44.0
하남(위례),31180620010603,461.0,40.0
하남(위례),31180620010604,667.0,21.0
하남(위례),31180620010605,644.0,13.0
하남(위례),31180620010606,336.0,18.0
하남(위례),31180620020001,2373.0,1201.0
하남(위례),31180620020002,399.0,3192.0
하남(위례),31180620020003,2287.0,868.0
하남(위례),31180620020004,5116.0,1647.0
하남(위례),31180620020005,1105.0,1630.0
하남(위례),31180620030001,695.0,1111.0
하남(위례),31180620040002,0.0,208.0
하남(위례),31180620040101,477.0,20.0
하남(위례),31180620040102,572.0,21.0
하남(위례),31180620040103,423.0,32.0
하남(위례),31180620040104,420.0,6.0
하남(위례),31180620040105,618.0,306.0
하남(위례),31180620040201,540.0,12.0
하남(위례),31180620040202,559.0,16.0
하남(위례),31180620040203,487.0,12.0
하남(위례),31180620040204,494.0,18.0
하남(위례),31180620040205,453.0,15.0
하남(위례),31180620040206,472.0,37.0
하남(위례),31180620040207,584.0,30.0
하남(위례),31180620040301,606.0,27.0
하남(위례),31180620040302,488.0,14.0
하남(위례),31180620040303,588.0,27.0
하남(위례),31180620040304,505.0,12.0
하남(위례),31180620040305,607.0,23.0
하남(위례),31180620040306,578.0,5.0
하남(위례),31180620040307,581.0,51.0
하남(위례),31180620040308,571.0,13.0
하남(위례),31180620040401,447.0,5.0
하남(위례),31180620040402,468.0,22.0
하남(위례),31180620040403,614.0,21.0
하남(위례),31180620040404,624.0,22.0
하남(위례),31180620040405,357.0,13.0
하남(위례),31180620040406,593.0,50.0
하남(위례),31180620040407,370.0,6.0
하남(위례),31180630010101,423.0,7.0
하남(위례),31180630010102,410.0,22.0
하남(위례),31180630010103,556.0,27.0
하남(위례),31180630010104,415.0,6.0
하남(위례),31180630010105,456.0,13.0
하남(위례),31180630010106,465.0,14.0
하남(위례),31180630010107,599.0,32.0
하남(위례),31180630020001,400.0,122.0
하남(위례),31180630020002,359.0,301.0
하남(위례),31180630020003,0.0,54.0
하남(위례),31180630020004,558.0,257.0
하남(위례),31180630020101,332.0,19.0
하남(위례),31180630020102,640.0,14.0
하남(위례),31180630020103,645.0,39.0
하남(위례),31180630020201,555.0,18.0
하남(위례),31180630020202,662.0,37.0
하남(위례),31180630020203,555.0,10.0
하남(위례),31180630020204,551.0,20.0
하남(위례),31180630020205,600.0,34.0
하남(위례),31180630020301,356.0,9.0
하남(위례),31180630020302,353.0,9.0
하남(위례),31180630020303,345.0,9.0
하남(위례),31180630020304,665.0,68.0
하남(위례),31180630020401,416.0,46.0
하남(위례),31180630020402,402.0,7.0
하남(위례),31180630020403,515.0,17.0
하남(위례),31180630020404,437.0,20.0
하남(위례),31180630030001,428.0,93.0
하남(위례),31180630030003,359.0,69.0
하남(위례),31180630030004,687.0,169.0
하남(위례),31180630030005,321.0,2368.0
하남(위례),31180630030006,431.0,2706.0
하남(위례),31180630030007,346.0,16.0
하남(위례),31180630030008,404.0,79.0
하남(위례),31180630030009,0.0,42.0
하남(위례),31180630030010,0.0,112.0
하남(위례),31180630030101,482.0,9.0
하남(위례),31180630030102,407.0,10.0
하남(위례),31180630030103,435.0,12.0
하남(위례),31180630030104,698.0,65.0
하남(위례),31180630030105,331.0,9.0
하남(위례),31180630030201,509.0,24.0
하남(위례),31180630030202,590.0,43.0
하남(위례),31180630030203,505.0,35.0
하남(위례),31180630030204,564.0,36.0
하남(위례),31180630030301,586.0,26.0
하남(위례),31180630030302,574.0,24.0
하남(위례),31180630030303,373.0,11.0
하남(위례),31180630030304,363.0,14.0
하남(위례),31180630030305,362.0,15.0
하남(위례),31180630030306,398.0,22.0
하남(위례),31180630030401,484.0,25.0
하남(위례),31180630030402,515.0,23.0
하남(위례),31180630030403,410.0,25.0
하남(위례),31180630030501,592.0,6.0
하남(위례),31180630030502,608.0,70.0
하남(위례),31180630030503,411.0,9.0
하남(위례),31180630030504,648.0,2138.0
하남(위례),31180630030505,424.0,11.0
하남(위례),31180630030506,460.0,16.0
하남(위례),31180630030507,585.0,52.0
하남(위례),31180630030601,567.0,6.0
하남(위례),31180630030602,383.0,27.0
하남(위례),31180630030603,412.0,6.0
하남(위례),31180630030604,462.0,29.0
하남(위례),31180630030605,438.0,15.0
하남(위례),31180630030606,498.0,14.0
하남(위례),31180630030607,487.0,25.0
하남(위례),31180630030608,498.0,21.0
하남(위례),31180630030701,402.0,16.0
하남(위례),31180630030702,603.0,25.0
하남(위례),31180630030703,634.0,27.0
하남(위례),31180630030704,425.0,20.0
하남(위례),31180630030801,376.0,9.0
하남(위례),31180630030802,387.0,22.0
하남(위례),31180630030803,484.0,12.0
하남(위례),31180630030804,580.0,35.0
하남(위례),31180630030805,339.0,38.0
하남(위례),31180630030901,623.0,29.0
하남(위례),31180630030902,369.0,49.0
하남(위례),31180630030903,349.0,31.0
하남(위례),31180630030904,657.0,19.0
하남(위례),31180630030905,351.0,8.0
하남(위례),31180630030906,348.0,7.0
하남(위례),31180630031001,458.0,17.0
하남(위례),31180630031002,540.0,14.0
하남(위례),31180630031003,544.0,46.0
하남(위례),31180630031004,354.0,6.0
하남(위례),31180630031005,465.0,10.0
하남(위례),31180630031006,397.0,7.0
하남(위례),31180630031007,635.0,21.0
하남(위례),31180630031101,599.0,11.0
하남(위례),31180630031102,353.0,21.0
하남(위례),31180630031103,433.0,32.0
하남(위례),31180630031104,644.0,28.0
하남(위례),31180630031105,617.0,28.0
하남(위례),31180630031106,461.0,25.0
하남(위례),31180650010001,0.0,705.0
하남(위례),31180650010002,733.0,579.0
하남(위례),31180650010003,0.0,139.0
하남(위례),31180650010004,2832.0,571.0
하남(위례),31180650010101,516.0,31.0
하남(위례),31180650010102,566.0,2.0
하남(위례),31180650010201,488.0,13.0
하남(위례),31180650010202,332.0,16.0
하남(위례),31180650010203,519.0,5.0
하남(위례),31180650010301,625.0,18.0
하남(위례),31180650010302,522.0,27.0
하남(위례),31180650010303,583.0,8.0
하남(위례),31180650010304,573.0,3.0
하남(위례),31180650010305,565.0,14.0
하남(위례),31180650010401,520.0,23.0
하남(위례),31180650010402,475.0,2.0
하남(위례),31180650010403,502.0,12.0
하남(위례),31180650010501,496.0,31.0
하남(위례),31180650010502,501.0,46.0
하남(위례),31180650010503,366.0,11.0
하남(위례),31180650010504,500.0,47.0
하남(위례),31180650010601,559.0,33.0
하남(위례),31180650010602,616.0,38.0
하남(위례),31180650010603,528.0,5.0
하남(위례),31180650010701,540.0,8.0
하남(위례),31180650010702,579.0,27.0
하남(위례),31180650010703,619.0,26.0
하남(위례),31180650010704,580.0,12.0
하남(위례),31180650010705,603.0,15.0
하남(위례),31180650010706,504.0,13.0
하남(위례),31180650010801,597.0,32.0
하남(위례),31180650010802,549.0,18.0
하남(위례),31180650010803,427.0,17.0
하남(위례),31180650020101,580.0,23.0
하남(위례),31180650020102,482.0,7.0
하남(위례),31180650020103,526.0,24.0
하남(위례),31180650020104,560.0,8.0
하남(위례),31180650020105,545.0,9.0
하남(위례),31180650020106,481.0,54.0
하남(위례),31180650020201,502.0,30.0
하남(위례),31180650020202,556.0,28.0
하남(위례),31180650020203,508.0,21.0
하남(위례),31180650020204,596.0,24.0
하남(위례),31180650020205,405.0,21.0
하남(위례),31180650020301,547.0,11.0
하남(위례),31180650020302,479.0,30.0
하남(위례),31180650020303,433.0,11.0
하남(위례),31180650020304,498.0,7.0
하남(위례),31180650020305,431.0,12.0
하남(위례),31180650020306,443.0,21.0
하남(위례),31180650020307,561.0,17.0
하남(위례),31180650020308,340.0,353.0
하남(위례),31180650020309,678.0,33.0
하남(위례),31180650020310,623.0,12.0
하남(위례),31180650030101,470.0,27.0
하남(위례),31180650030102,516.0,37.0
하남(위례),31180650030103,507.0,10.0
하남(위례),31180650030104,555.0,8.0
하남(위례),31180650030201,504.0,7.0
하남(위례),31180650030202,602.0,18.0
하남(위례),31180650030203,523.0,42.0
하남(위례),31180650030204,529.0,27.0
하남(위례),31180660010001,399.0,392.0
하남(위례),31180660010002,479.0,846.0
하남(위례),31180660010003,569.0,561.0
하남(위례),31180660010004,441.0,799.0
하남(위례),31180660010005,585.0,3106.0
하남(위례),31180660010006,438.0,530.0
하남(위례),31180670010001,606.0,729.0
하남(위례),31180670010002,464.0,467.0
하남(위례),31180670010003,511.0,1846.0
하남(위례),31180670010004,609.0,717.0
하남(위례),31180670010101,469.0,50.0
하남(위례),31180670010102,632.0,22.0
하남(위례),31180670010103,563.0,11.0
하남(위례),31180670010201,378.0,0.0
하남(위례),31180670010202,619.0,28.0
하남(위례),31180670010203,409.0,39.0
하남(위례),31180670010204,372.0,1.0
하남(위례),31180670010301,450.0,7.0
하남(위례),31180670010302,419.0,4.0
하남(위례),31180670010303,427.0,13.0
하남(위례),31180670010304,410.0,9.0
하남(위례),31180670010305,463.0,37.0
하남(위례),31180670010306,550.0,21.0
하남(위례),31180670010401,376.0,26.0
하남(위례),31180670010402,472.0,10.0
하남(위례),31180670010403,457.0,7.0
하남(위례),31180670010404,355.0,23.0
하남(위례),31180670010405,671.0,7.0
하남(위례),31180670010406,378.0,18.0
하남(위례),31180670010501,672.0,36.0
하남(위례),31180670010502,488.0,16.0
하남(위례),31180670010503,509.0,40.0
하남(위례),31180670010504,602.0,38.0
하남(위례),31180670010601,432.0,6.0
하남(위례),31180670010602,390.0,20.0
하남(위례),31180670010603,337.0,19.0
하남(위례),31180670010604,352.0,4.0
하남(위례),31180670010701,367.0,12.0
하남(위례),31180670010702,481.0,9.0
하남(위례),31180670010703,472.0,38.0
하남(위례),31180670010704,506.0,9.0
하남(위례),31180670010801,513.0,47.0
하남(위례),31180670010802,563.0,11.0
하남(위례),31180670010803,522.0,36.0
하남(위례),31180670010804,318.0,4.0
하남(위례),31180670010901,427.0,3.0
하남(위례),31180670010902,404.0,4.0
하남(위례),31180670010903,641.0,41.0
하남(위례),31180670010904,415.0,6.0
하남(위례),31180670011001,415.0,6.0
하남(위례),31180670011002,407.0,9.0
하남(위례),31180670011003,416.0,21.0
하남(위례),31180670011004,377.0,4.0
하남(위례),31180670011005,501.0,22.0
하남(위례),31180670011006,582.0,44.0
하남(위례),31180670011101,348.0,21.0
하남(위례),31180670011102,575.0,3.0
하남(위례),31180670011103,384.0,12.0
하남(위례),31180670011104,356.0,6.0
하남(위례),31180670011105,402.0,10.0
하남(위례),31180670011106,355.0,19.0
하남(위례),31180670011201,1713.0,55.0
하남(위례),31180670011301,566.0,1.0
하남(위례),31180670011302,554.0,4.0
하남(위례),31180670011303,388.0,14.0
하남(위례),31180670011304,544.0,1.0
하남(위례),31180670011305,380.0,0.0
하남(위례),31180670011306,608.0,16.0
하남(위례),31180670011501,428.0,24.0
하남(위례),31180670011502,625.0,22.0
하남(위례),31180670011503,567.0,10.0
하남(위례),31180670011601,546.0,52.0
하남(위례),31180670011701,468.0,43.0
하남(위례),31180670011702,331.0,10.0
하남(위례),31180670011801,638.0,31.0
하남(위례),31180670011802,511.0,20.0
하남(위례),31180670011803,484.0,21.0
하남(위례),31180670011901,761.0,200.0
하남(위례),31180670011902,759.0,40.0
하남(위례),31180670012001,528.0,24.0
하남(위례),31180670012002,549.0,27.0
하남(위례),31180670012003,524.0,36.0
하남(위례),31180670012004,552.0,14.0
